Date,Time,Detection,Location,Summary,Image,Status
2025-06-25,10:56:54,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a person standing on the right side of the walkway. The person appears to be smoking a cigarette. There is a caution sign on the floor that reads ""CAUTION: YELLOW LINE"".",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251943.jpg,pending
2025-06-25,10:56:43,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a person standing on the right side of the walkway. The person appears to be smoking a cigarette. There is also a caution sign on the floor, indicating a ""Caution: Smoking"" area.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251734.jpg,pending
2025-06-25,10:56:41,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some walking and others standing. A person is holding a cell phone, and another person is holding a knife. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254167.jpg,pending
2025-06-25,10:56:30,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. Some individuals are standing, while others are lying on the floor. There is a person holding a gun, and another person is holding a knife. The scene appears to be tense, with people looking around and possibly reacting to an incident.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254322.jpg,pending
2025-06-25,10:56:25,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. Some individuals are standing, while others are sitting or lying down. There is a person with a gun visible in the scene, and another person appears to be in a fighting stance. The overall atmosphere seems to be tense, with people looking around and observing the situation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251049.jpg,pending
2025-06-25,10:56:22,NonViolence,LRT_Pedway,"The image shows a long hallway with a person standing in the middle of it. The person appears to be in a fighting stance, possibly preparing to defend themselves or attack. There is a yellow sign on the floor that reads ""CAUTION: CLOSING"", indicating that there is a potential hazard or change in the environment.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252623.jpg,pending
2025-06-25,10:56:22,NonViolence,100_Street_Entracne,"The image shows a man walking through a large, checkered-tiled room. There is a TV screen in the background, and a person is standing near a door. The man appears to be walking around the room, and there is a person lying on the floor. The scene suggests that the man is in a public space, possibly a mall or a similar location.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625727.jpg,pending
2025-06-25,10:56:07,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a person standing on the right side of the walkway. The person appears to be smoking a cigarette. There is also a caution sign on the floor, indicating a ""Caution: Smoking"" area.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252179.jpg,pending
2025-06-25,10:56:07,NonViolence,100_Street_Entracne,"The image shows a security camera view of a large room with a checkered floor. There are two people in the room, one standing near the left side and another person standing near the right side. The person on the right is holding a knife, which is visible in the image.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253775.jpg,pending
2025-06-25,10:56:02,NonViolence,LRT_Pedway,"The image shows a long walkway in a parking garage with a person standing on the right side of the walkway. The person appears to be smoking a cigarette. There is also a caution sign on the floor, indicating a potential hazard or warning for pedestrians.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252232.jpg,pending
2025-06-25,10:55:53,NonViolence,100_Street_Entracne,"The image shows a group of people in a large, checkered-tiled room. One person is standing near a trash can, while another person is walking towards the camera. There is also a person lying on the floor, and another person is smoking a cigarette. The scene appears to be a public space or a gathering area.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252197.jpg,pending
2025-06-25,10:55:46,NonViolence,101st_INT_PTZ,"The image shows a hallway with a long walkway, and there are two people in the scene. One person is standing near the entrance, while the other person is walking down the hallway. There is also a person lying on the floor in the middle of the hallway.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254627.jpg,pending
2025-06-25,10:55:43,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some standing and others sitting. A person is sitting on a bench, and another person is standing near a counter. A person is also lying on the floor. The overall atmosphere appears to be calm and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252183.jpg,pending
2025-06-25,10:55:28,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some standing and others walking around. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254984.jpg,pending
2025-06-25,10:55:23,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some standing and others walking around. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252491.jpg,pending
2025-06-25,10:55:14,NonViolence,100_Street_Entracne,"The image shows a security camera view of a large room with a checkered floor. There are two people in the room, one standing near the left side and the other standing near the right side. The person on the right is holding a knife, and the person on the left is holding a cigarette. The room appears to be a public space, possibly a mall or a similar location.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252110.jpg,pending
2025-06-25,10:54:59,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a yellow caution sign on the floor. There are several people walking down the walkway, and one person is seen smoking a cigarette.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251127.jpg,pending
2025-06-25,10:54:43,NonViolence,100_Street_Entracne,"The image shows a security camera view of a mall with two people walking around. One person is located near the center of the image, while the other is walking towards the left side. There is a trash can in the middle of the scene, and a person is standing near the trash can, possibly smoking. The overall atmosphere appears to be calm and uneventful.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625939.jpg,pending
2025-06-25,10:54:41,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some standing and others sitting. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253385.jpg,pending
2025-06-25,10:54:26,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are sitting. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625714.jpg,pending
2025-06-25,10:54:15,NonViolence,101st_INT_PTZ,"The image shows three people walking down a hallway. One person is carrying a backpack, and two others are walking in the opposite direction. There is also a person lying on the floor in the background.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253164.jpg,pending
2025-06-25,10:54:03,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are sitting. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254890.jpg,pending
